text,label,source,reason
بادورود لطفا برنامه چندشنبه باسینا از جم پخش بشه🙏🌼🌼🌼🌼🌼❤️❤️❤️❤️❤️,0,youtube_real,real_gold_normal
بچه ها باید پخش زنده بی تی ای رو از کجا نگاه کنیم 😢,0,youtube_real,real_gold_normal
انقلاب، انقلاب، مرگ بر بت! آزادی، آزادی!,0,youtube_real,real_gold_critique
جاوید نتانیاهو,0,youtube_real,real_gold_normal
خوب کاری کردن چی فکر کردن به رهبر یک مملکت توهین کنن ✔ توام کمتر بخور راوی😊.,0,youtube_real,real_gold_critique
پیروزی خاک تو سرت، رونالدو گذاشت درت😂😂 سپاهان خاک تو سرت ، بنزما گذاشت درت😂😂 آهای آهای نساجی، بپا نگوزی حاجی! 😂 نیمار درت میذاره، اصلا هم درد نداره,1,youtube_real,real_gold_profanity
با چه اجازه ای به یک مربی خارجی ماموران نیروی انتظامی لگد پرتاب میکنن.,0,youtube_real,real_gold_critique
من هوادار استقلال نیستم ولی ساپینتو اینجا توی ایران اگه نگویم مظلوم اما بالاخره غریب و مهمان که هست، باید احترامشو نگه داشت،بنظرم ساپینتو از خیلی از مربیان وطنی ما، راستگو تر و یکرنگ تره،,0,youtube_real,real_gold_critique
درود بر خمس سر مربی تراکتور که با اینکه در اثر اشتباه مکرر داور هفت گل خورد ولی به هیچکس بی احترامی نکرد .,0,youtube_real,real_gold_normal
چرا از قبل‌تر نشون داده نشده ،,0,youtube_real,real_gold_complaint
در محوطهٔ جریمه روی مهدی قاعدی پنالت شد اما داور قبول نکرد,0,youtube_real,real_gold_critique
من فکر کردم ما ایرانی ها (مخصوصا علی کریمی) اعصاب نداریم ولی این ساپینتو دیگه داره روی ما ایرانی ها رو هم سفید میکنه:),0,youtube_real,real_gold_sarcasm
ساپینتومربی‌باتجربه‌ودوست‌داشتنی‌‌بایدفیلم‌قبلش‌روبزارن‌واسه‌چی‌کارت‌قرمزگرفت,0,youtube_real,real_gold_normal
بعد از گل باید دید که چی شد که داور بهش کارت داد,0,youtube_real,real_gold_critique
آخر مشخص شد چرا ساپینتو رو اخراج کرد؟,0,youtube_real,real_gold_normal
ساپینتو هم روزگاری آدم بود! از وقتی به ایران آمد، افسوس! 😅,0,youtube_real,real_gold_sarcasm
وقتی مردم می میرند فوتبال نمی پذیرند,0,youtube_real,real_gold_critique
هم به مربی خارجی پول میدیم هم ازشون فحش میخوریم,0,youtube_real,real_gold_critique
من استقلالیم ولی خدایش حق پرسپولیس بود قهرمان بشه قهرمانی پرسپولیس رو ب ارتش سرخ تبریک میگویم ♥️,0,youtube_real,real_gold_normal
بله باداورهماهنگ کردین.کرنراعلام کردین .تیم رحمتی اومدبرای کرنر. ی دفع گفت ن کرنرنیس.بیرواند هم که ازقبل باحسین زاده هماهنگ بودکجاوایسته ..شده گل ..وگرنه تاصبح هم گل نمیزدین,0,youtube_real,real_gold_critique
کریمی چرا همه جا ستاد داوری 😮 علیه تیم ترکها تشکیل دادن ؟؟ دلایل شما چیست ؟ جواد اقای سیمونه از کی تا حالا اینقدر ترک دوست شدی 😅😮 هیچوقت توهین نمی کنن 😅😮 ‌بابا نمک زنوزی عجب قدرتی داره😅😅😅 . کرنر نبود کمک داور پرچم بالا برده بود پس باید به اعتراض بازیکنان گل گهر رسیدگی و بازی به جریان می افتاد . اینجوری که شما سناریو ریختید خیلی ناشیانه بود . اصلا این گل قابل قبول نیست .گل مردوده,0,youtube_real,real_gold_critique
