text,label,source,reason
آقای دلاوری بخدا خیلی بزرگی و مردمی ....خداوند بهتون عزت بده خداوند بهتون سلامتی بده عزیز دل.👏👏👏👏👏👏👏👏🥀🥀🥀🥀🥀🥀🥀🥀🥀🥀😍😍😍😍😍😍😍😍😍😍,0,youtube_real,real_gold_normal
اشغال ترین خودرو با گزاف ترین قیمت نتیجه انحصاره اقایون دو لپی میخورن پولشم مردم باید بدن,0,youtube_real,real_gold_critique
آقای دلاوری...بپرسید..این خودروهای از رده خارج ساخت داخل ،اساسا ارزش خرید دارند که قیمت گذاری هم میشوند...واقعا تاسف آور است....خودرو پایینتر از محصولات کره ای هزار تومان نمی ارزد...,0,youtube_real,real_gold_critique
سلام خدا حفظ کنه آقای دلاوری رو کاش شما عزیز رئیس جمهور بودی,0,youtube_real,real_gold_normal
ترجمه: میگه یواش یواش بمردم فرو کنید که حالیشون نشه، نه یکمرتبه که دادشون در بیاد,0,youtube_real,real_gold_sarcasm
درود بر دلاور . دوران . ادامه بده . ولی نگرانم ک یه روز نباشی,0,youtube_real,real_gold_normal
چند مجری در این برنامه و مشابه و طبیعت ۳۶۰ درجه فوق العاده اند در کسب هم و کار.. بایست بهره برد از دانششون,0,youtube_real,real_gold_critique
دولت دوتا صندوق داره صندوق ارزی صندوق ریالی تاچندسال پیش دولت یه شوک به دلار وطلا میداد از دست مردم ریال جمع میکرد الان دیگه سقف دلار و طلا پرشده رفتن سراغ خودرو,0,youtube_real,real_gold_critique
اگر همه دست به دست بدند و تحمل كنند و واقعاً هيچ كس نخره اونوقت خواهيد ديد كه چگونه به التماس ميافتند تا نابود نشن.... هيچ مردمى حق اعتراض ندارند زيرا كه هرچى ميكشند مقصر خودشانند.... از سوار كردن حكومتى و ارباب و رهبر و غيره بر خودشان تا موارد ديگر.... پس بسوزيد و بسازيد,0,youtube_real,real_gold_critique
قبل انتخابات یا بعد انتخابات. مسئله اینست,0,youtube_real,real_gold_critique
این پفیوزام سوپاپ اطمینانن فقط,0,youtube_real,real_gold_sarcasm
مدیریت نمیخواهد ارازل چه میفهمند مدیریت یعنی چه یک چفیه ببند میشی مدیر بهمین راحتی.,1,youtube_real,real_gold_insult
مملکت شخمی،هر سه ماه قیمت‌ها به تخمم میشه؟؟؟,0,youtube_real,real_gold_critique
بادرود.میگم این مجری هنوز مشغول بکاره یا نه؟!یعنی هنوز نفس میکشه بنده خدا؟د,1,youtube_real,real_gold_insult
کوتاه ترین داستان غمگین دنیا یک بیت از سعدی است شخصی همه شب بر سر بیمار گریست چون صبح شد او به مُرد و بیمار به زیست (زنده ماند) حال و حکایت مردم سرزمین ماست همه از وضع موجود می نالن اما تا یک پیش فروش پراید میاد همه از هفت قبر میان بیرون سر و دست هم را می شکنند ....,0,youtube_real,real_gold_normal
یه آشغال چرا باید قیمتش بره بالا,0,youtube_real,real_gold_critique
مجید باقری از حراست ایران خودرو تا قائم مقام فروش سایپا !!!!!!!!!!!!!!!!!!!! جالبه,0,youtube_real,real_gold_critique
مردم توصف خریدن من بودم پرایدو میکردم ۲میلیارد,0,youtube_real,real_gold_sarcasm
😂😂😂 همتون اسکولید ، ینی الان مشکل شما اینه ک چرا شورای نمیدونم رقابت و سازمان مربوطه نامه نزده برای تورم سه ماهه اولو دوم ؟؟!!!!!,1,youtube_real,real_gold_insult
این مجری یکی از شیر مردانی است که حامی مردمه...شیر مادرش حلالش,0,youtube_real,real_gold_normal
فلان فلان همه شما با این ویدیوهای مزخرفتان بوگندوها.,1,youtube_real,real_gold_insult
زود رنج شده دیگه بسکه اذیت ش کردن,0,youtube_real,real_gold_normal
اوناییکه دهه 60 هستن میدونن این اقا بهروز وثوقی بعده انقلاب بود ولی اذیتش کردن ک دیگه چهره نباشه حالا تعجبم چرا دعوت اینارو قبول کرد,0,youtube_real,real_gold_critique
بدبحت مجری چیزی نگفت دم مجری گرم اتفاقا اقا سامان کارش درسته,0,youtube_real,real_gold_critique
کلاس جناب پور عرب میگ با کلاس رفتار کنید,0,youtube_real,real_gold_normal
دم استاد گرم، کسی که حرمت یک‌عمر کار هنری رو با لوده‌بازی زیر پا می‌ذاره و جایگاه سوپراستاری مثل ابوالفضل پورعرب رو درک نمی‌کنه همینجور باید در انظار مردم قهوه‌ای بشه، دس‌خوش!👏👏👌✨,0,youtube_real,real_gold_critique
نظرتون درباره پایانش چی بود؟,0,youtube_real,real_gold_normal
به نظر من به موقع تموم شد ! خیلی از سریالای ایرانی با داشتن فصل دوم و قسمت های زیاد از چشم میفتن پایان بندیش رو هم دوست داشتم در کل میتونم بگم اصلا پشیمون نیستم از دیدنش🙂🤩,0,youtube_real,real_gold_critique
واقعا مه لقا باقری هم بازیگر توانمندیه👌,0,youtube_real,real_gold_normal
یادش بخیر اون زمان چقدر هیجان داشتیم براش الان آخر فصل ۴ ایم و گند خورده شده به سریال 😢😂,0,youtube_real,real_gold_critique
اون قسمت گل مرادو خوب اومدی انصافا 🤣😂👌🏾,0,youtube_real,real_gold_normal
دمت گرم خداییش من من فقط با قسمت اخر مشکلم صدای بهنام بانی بود,0,youtube_real,real_gold_critique
واقعا آهنگ بهنام بانی جو رو خراب کرد بعد اصن داره راجب یه چیزه بی ربط میخونه در کل ویدیو هات خیلی باحالن ❤,0,youtube_real,real_gold_critique
به نسبت سریالای ایرانی خیلی قابل قبول بود بنظرم,0,youtube_real,real_gold_critique
سریال خوبی بود و پایان بندی خوبی داشت در کل از دیدنش خوشحالم و جواد عزتی شده سوپر استار بلامنازع سینمای ایران,0,youtube_real,real_gold_normal
جذاب بود واقعا،با صرف نظر از صدای بهنام بانی به نظرم پایان خوبی بود👌,0,youtube_real,real_gold_critique
"فقط ""عزيز دلم ""گفتن منصوره بعد از کشتن مالک :عشق، تنفر، شکستن...",0,youtube_real,real_gold_normal
صحنه‌‌های صحبت مالک و پسرش عالی بودن، عالی... 👌🏻👌🏻👌🏻,0,youtube_real,real_gold_normal
واقعا موافقم بهنام بانی اصلا با اثر سازگار نبود,0,youtube_real,real_gold_critique
کاش بعد از این زخم کاری ۲ و ۳ وجود نداشت,0,youtube_real,real_gold_critique
بهنام بانی خیلی تو ذوق میزد ! مخصوصاً این که ما تو طول سریال یه موسیقی متن تو حال هوای راک داریم,0,youtube_real,real_gold_critique
بهترین سکانسش به نظرم، تشابه با سکانس قسمت اول بود(همونی که سودابه نذاشت مالک از در اصلی وارد خونه ی حاج عمو بشه)و در قسمت آخر هم دیدیم که شهین نذاشت مالک از در اصلی وارد بشه,0,youtube_real,real_gold_normal
ایکاش بشود یک ویدیو کلیپ از اجرای زنده موسیقی متن ببینیم / موسیقی عالی و گیتار برقی اقای مرشد فوقالعاده بود .,0,youtube_real,real_gold_normal
خدایی قدم کوچیکی نبود ، می تونم بگم قدم متوسطه رو به بالا بود بین سریال ایرانی,0,youtube_real,real_gold_critique
به نظرم بهترین بازی میثم تو این 15 قسمت برای قسمت آخر بود,0,youtube_real,real_gold_critique
واقعا سریال فوق العاده ای بود و بهنام بانی نقطه ضعفش بود,0,youtube_real,real_gold_critique
خوشحالم از تماشای این سریال چون بازی های فوق العاده ای توش دیدم,0,youtube_real,real_gold_normal
ااتفافا این که ناصر معامله کرد و منصوره انتقام گرفت بسیار واقعی و براساس شخصیت سازی های سریال بود کار تمیزی بود دمشون گرم کش دار هم نبود,0,youtube_real,real_gold_critique
احسان منصوری یه دونه ای 👏👏👌,0,youtube_real,real_gold_normal
ممنون از راوی محترم 🙏 برای من بسیار خوشایند بود مخصوصاً سکانس پایانی وحق منصوره بود چون روح و روانش از مالک زخم کاری خورده بود.,0,youtube_real,real_gold_normal
1:33 از خنده ترکیدم😂 با نظراتت خیلی موافقم👌,0,youtube_real,real_gold_normal
فوق العاده ای❤,0,youtube_real,real_gold_normal
پیام فیلم و سریال قشنگ بود، اتفاقا صحنه خانواده خوشحال خیلی به جا بود😊,0,youtube_real,real_gold_normal
احسان جان ممنون بابت ساخت این برنامه ، به نظرم پایان بندیش خوب بود و حس سریال ایرانی ها که همه چی به خوب و خوش تموم میشه نبود و حس واقعی داشت ، بر عکس خیلی از دوستان اتفاقا فکر میکنم که عوامل میخواستن هول هولی تمومش کنن و فکر شده بود.,0,youtube_real,real_gold_critique
عاشقش شدم. بهترین سریال ایرانی بود که دیدم.,0,youtube_real,real_gold_normal
دقیقا دقیقا👏👏اصلا صدای بهنام بانی تو قسمت ۱۴ بهش نمیخورد به داستان.,0,youtube_real,real_gold_critique
قشنگ کلید اسرار بود,0,youtube_real,real_gold_normal
اتفاقا من خیلی از اون سکانس ، خانواده خوشحال خوشم اومد که نشون میداد مالک چقد پیشمونه، و ناراحتِ به خاطر این قدرت طلبی هاش...❤️🙏,0,youtube_real,real_gold_normal
احسان جان شما کارتون واقعا درسته👌❤️👏,0,youtube_real,real_gold_normal
واقعا صدای بهنام بانی اصلا به اثر نمیومد پست هاتون مستدام استاد🙏🙏🙏🙏,0,youtube_real,real_gold_critique
3:20 دقیقا یکی این یکی هم آهنگ آخر سریال خیلی تو ذوق زد,0,youtube_real,real_gold_critique
این سریال حرف نداشت از الف تا ی عالی بود 🌹,0,youtube_real,real_gold_normal
من با نظرات شما موافقم و فکر میکنم توی سریال‌های ایرانی جز بهترین ها بوده این سریال. پایان بندی هم توی ذوق نمیزد و تقریبا قابل پیشبینی بود.,0,youtube_real,real_gold_critique
خیلی ممنون ویدئوتون عالی بود؛ تحلیلاتون حرفه ای بود. درکل سریال خوبی بود.,0,youtube_real,real_gold_critique
یه شب منتظر قسمت آخر باش تا آخر ببین بری تو حس سکانس آخر بعد یهو با صدای بهنام بانی بیاد و همه چیو بهم بزنه خیلیا هم درد من هستن,0,youtube_real,real_gold_critique
چقدر تو دوست داشتنی حاج احسان,0,youtube_real,real_gold_normal
تحلیلتون کاملا منطقی و به دور از جانب داری بود👌👌 فیلم خوب اما نه آنچنان جسور به قول خودتون🧐🧐,0,youtube_real,real_gold_critique
سلام احسان منصوری واقعا حرف نداری عاشقتمممم❤️❤️❤️❤️❤️❤️,0,youtube_real,real_gold_normal
اون خانواده ی خوشحال و قاعدتا با سطح پایین تر اجتماعی چرا باید توی ساختمونی ک مالک پنت هوس داره خونه داشته باشن؟؟؟؟؟ منطقی نیس,0,youtube_real,real_gold_critique
تحلیلت خیلی خوب بود پسر عمو 😀,0,youtube_real,real_gold_normal
همچي خوب بود به جز صداي بهنام باني🤦🏻‍♂️,0,youtube_real,real_gold_critique
خیلی پایان غمنگیزی‌بود 🥺🥺🥺🌹ممنونم ا‌ز ویدئوهای جذاب شما🙏👍⁦❤️⁩,0,youtube_real,real_gold_normal
من به کل با شخصیت منصوره مشکل داشتم بنظرم نه حس یه دختر عاشق و درست انتقال میداد نه شخصیت یه دختر زرنگ و آب زیرکاه رو,0,youtube_real,real_gold_critique
سلام پسر سرعتت عالی بود بود,0,youtube_real,real_gold_normal
دقیقاااا،بهنام بانی هیچچچچ ربطی به اون سکانسا نداشت،هیچچچچچ ربطی,0,youtube_real,real_gold_critique
پایانش قابل پیش بینی بود برعکس هر قسمتی که نمی تونستی پیش بینی کنی چی پیش روته,0,youtube_real,real_gold_critique
بالاخره چقدر منتظر بودم که کل سریال رو نقد کنی,0,youtube_real,real_gold_normal
کمترین اثرش این بود که من به کارگردانی مهدویان علاقه مند شدم و از این به بعد کاراشو دنبال میکنم,0,youtube_real,real_gold_normal
خیلی خوب بود هم سریال هم احسان جان,0,youtube_real,real_gold_normal
ناصر تو قسمتای اول در برابر مالک موش بود. حالا تو دو قسمت آخر گانگستر شد,0,youtube_real,real_gold_critique
خیلی عالی آقا احسان 😍😍😍👌👌👌👌👌👌,0,youtube_real,real_gold_normal
8:32 دقیقا مثل سریال های منوچهر هادی ولی مرتضی امینی تبار هم عالی بازی کرد😁,0,youtube_real,real_gold_critique
قبولت دارم اقا احسان منصوری😘 دمت گرم لطفا ادامه بده,0,youtube_real,real_gold_normal
سریال فوق العاده بود و برایِ تفسیر قبلی احسان جان حس کردم نقد تو زیاد شده ولی فوق العاده ای.سریال هم بی نظیر بود...,0,youtube_real,real_gold_normal
ممنون شما واقعا عالی همیشه منتقد باعث پیشرفت میشه,0,youtube_real,real_gold_normal
ببینیم یا نه؟,0,youtube_real,real_gold_normal
ای کاش تو فصل دوم احترام بیشتری به شعور مخاطب میذاشتند 🥲,0,youtube_real,real_gold_critique
در مقایسه با فصل ١ یه فاجعه کامله,0,youtube_real,real_gold_critique
مهران غفوریان جاش واقعا تو این سریال نبود حتی کامبیز دیرباز عزیز هم به نقشش نمیاد. یکسری چیزهایی هم خیلی مسخره بود مثل پیدا کردن مالک توسط دستمالچی با بیل مکانیکی,0,youtube_real,real_gold_critique
از قسمت چهار به بعد خیلی منتظر این ویدیو بودم ،قبول دارم که باید توی لیست نبینیم ها باشه ولی انگار به خاطر زخم کاری ۱ دوست دارم دنبالش کنم با اینکه خیلی از جاهارو میزنم جلو فقط 😬,0,youtube_real,real_gold_normal
واقعا بی نظیر نقد کردین هر ان چیزی که من حس میکردم نسبت به این فیلم و فقط میدونستم که یه. چیزی یه جایی از فیلم میلنگه همرو به وضوح بیان کردی دمت گرم 🌼,0,youtube_real,real_gold_normal
تو این ۵ قسمت هر موقه طلوعی رو دیدیم دکمه سر استین میبست😂😂😂😂,0,youtube_real,real_gold_normal
جدای از تحلیل دقیق و به‌جا و درجه‌یکتون، مثل همیشه حظ می‌برم از اینکه چطور کلمات رو تمام و کمال به خدمت می‌گیرید✨✨,0,youtube_real,real_gold_normal
احسنت، همچنین یه ضعفش اینه که گذر زمان مبهم و نامشخصه که از هر واقعه چه مدت گذشته! و یه مورد دیگه صحنه های تکراری غذا خوردن و سیگار کشیدن,0,youtube_real,real_gold_critique
اسم این فصل رو باید میذاشتن خراش سطحی😜🤔,0,youtube_real,real_gold_sarcasm
اینقدر همه بدن که جواد هاشمی جزو خوبهای‌ سریاله😂. ببینید بقیه دیگه چقدر ضعیفن,0,youtube_real,real_gold_critique
کاش اصلا فصل دومی ساخته نمیشد,0,youtube_real,real_gold_critique
فصل دو شده تبلیغات، بازی های ضعیف اکثر، حذف خوبا، نشون دادن اطلاعاتی ها بعنوان کسانی ک حواسشون هست به همه چیز 😶😶 واقعا مسخره شده مث فیلمای تلوزیونی صداوسیما شده,0,youtube_real,real_gold_critique
همیشه نقد های شما برای دیدن سریال مهم بوده برام🤝🏼 مرسی از نقد های درستتون,0,youtube_real,real_gold_normal
متاسفانه زخم کاری بازگشت من رو یاد سریال های منوچهر هادی میندازه .,0,youtube_real,real_gold_critique
چقدر جملات اخرتون خوب و دقیق بود ... این فصل فاجعه تر از این نمی‌تونست باشه :) با این همه سوتی و اشتباه بدترین کار مهدویان هست,0,youtube_real,real_gold_critique
آقا شما چرا انقدر خوب جزییات را بررسی می کنی ؟؟؟ آخه چطوری میشه انقدر دقیق همه چیز دیده بشه ❤👍👍👍❤️ ؟؟؟ عالی بود,0,youtube_real,real_gold_normal
حالا همه میگیم این چه سریالیه راس میگی احسان،،، بازم تا تهش نگاه میکنیم😉😄,0,youtube_real,real_gold_normal
و چقدر عالي نقد كردين👌اميدوارم روزي برسه كارگردانها به مخاطب احترام بيشتري بزارن با نساختن فصلهاي متوالي بي كيفيت!,0,youtube_real,real_gold_critique
سریال فکر میکنم سانسور زیادی هم داشته باشه چون میثم خیلی سریع با شیدا و سیما اوکی شد واقعا معلوم نشد چطوری انقدر باهم خوب شدن سریع,0,youtube_real,real_gold_critique
واقعا زخم کاری واسه من خیلی مهم بود ، بهش احساس داشتم واسم بهترین سریال ایرانی بود که دوس داشتم به بهترین نحو فصل های بعدیش ساخته بشه پتانسیلش هم داشت حتی میتونست تبدیل به یک برند سریال سازی بشه که از توش اسپین اف های درجه یک دربیاد نه که اینجوری گند بخوره بهش، ای کاش محمدحسین مهدویان صبر میکرد صبر میکرد تا فصل دوم خیلی خیلی بهتری تحویلمون بده ، یک اثر هنری تحویلمون بده نه یک کالا,0,youtube_real,real_gold_normal
به عنوان یک دانش آموز سینما به تحلیل های شما توجه دارم و خیلی استفاده میکنم بزرگوار... نگاه حرفه ای و موشکافانه ای دارید،مچکرم,0,youtube_real,real_gold_normal
شک نکن اکثرا تا آخرش نگاه می‌کنند بعد می بان میگن اصلا نگاه نکردیم,0,youtube_real,real_gold_normal
ستاد مبارزه با ستاد مبارزه کامنت اول😂,0,youtube_real,real_gold_sarcasm
حرفه ای ترین و بهترین نقد فیلم رو در کانال شما و کانال فیلم باز میبینم خدا شما رو واسمون نگه داره,0,youtube_real,real_gold_normal
‏‪10:55‬‏ عجب مثالی زدی... ساختمان ۱۵ طبقه... عالی بود❤,0,youtube_real,real_gold_normal
چقدر جملات آخری که گفتین رو دوس داشتم راجع به ساختمان پانزده طبقه آقا احسان عزیز❤❤,0,youtube_real,real_gold_normal
اقا احسان میشه یک بار ویدیویی بذارید درباره اینکه کدام سریالهای ایرانی، فصل دوم قویتری از فصل اولشون داشتن؟ سپاس,0,youtube_real,real_gold_normal
دقیقا همینطوره اقا احسان و چه توصیف قشنگی کردید سایه هستش همه چی تو فصل دو👌,0,youtube_real,real_gold_normal
کیف کردم ، چقدر نقد و تحلیل هات در کنار خوب و درست بودنشون هنرمندانه تر شده👏🏻❤️,0,youtube_real,real_gold_normal
کاش همون فصل یک تموم میکردن و تو اوج خدافظی میکردن واقعا بعد از چندسال یه فیلم خوب و خاطره انگیز بود ک واقعا خراب کرد با سری دومش☹️منم خیلی ناراحت شدم کاش نمیساختنش,0,youtube_real,real_gold_critique
دمت گرم. منصفانه ترین و حرفه ای ترین نقد,0,youtube_real,real_gold_normal
ممنون اقای منصوری من کلا ۱۰ دقیقه این فیلمو دیدم حالم بهم خورد,0,youtube_real,real_gold_critique
به نظرم توی ایران هر سریالی که ساخته میشه فقط باید توی 1 فصل تولید بشه مرسی بابت تحلیل💙,0,youtube_real,real_gold_critique
اینقدر خوب نقد کردی و نکات مهم گفتی ک ادم دلش میخواد بره ببینه 😅 ولی دمت گرم نمیبینیم 🙌🏻,0,youtube_real,real_gold_normal
چقدر‌خوب‌تحلیل کردین دقیقا همین بود که گفتین,0,youtube_real,real_gold_normal
خسته نباشید🙏,0,youtube_real,real_gold_normal
فوق العاده چقدر خوب وسنجیده تحلیل کردین این سریال رو اصولا تحلیلهاتون با طرز بیان زیبا وکلمات بجا باعث تاثیر چند برابری روی بیننده میشید دست مریزاد اقا احسان ❤❤,0,youtube_real,real_gold_normal
عالی واقعااا،دمت گرم,0,youtube_real,real_gold_normal
نقد بسیار عالی بود اقا کاظم ❤😂,0,youtube_real,real_gold_normal
تو چقدر خوبی پسر ❤ برات دعا کردم هیچوقت سایه احسان منصوری رو نبینیم و همیشه همینطور تو اوج باشی و هیچ اتفاقی تو زندگیت نیوفته که باعث افتت بشه یا مجبور بشیم سایتو ببینیم جای خودت..,0,youtube_real,real_gold_normal
عالی گفتید آقا احسان عالی. کاملا با نظر شما موافقم.,0,youtube_real,real_gold_normal
کاملا موافقم با تحلیل ها و آنالیزهااا تون . من که دیگه نتونستم ببینم و ادامه بدم. فقط چند قسمت دیدم سه قسمت ...,0,youtube_real,real_gold_critique
عالی بود خسته نباشی آقا احسان ❤,0,youtube_real,real_gold_normal
جمله به جمله حق❤,0,youtube_real,real_gold_normal
مثال ساختمون 15طبقه رو زیبا گفتین🔥,0,youtube_real,real_gold_normal
ممنون که بالاخره ما رو با واقعیت اینکه زخم کاری دو واقعا ارزش دیدن ندارد رو در رو کردی که با این کنار بیایم که اون چیزی که فکر میکردیم نیست و مجبوریم 😢 بذاریمش کنار,0,youtube_real,real_gold_normal
درود، هر بار خواستم فصل دوم و ببینم ، گفتم اول نظر کارشناسانه شما رو ببینم بعد . خوشحالم که قبل از دیدن فصل ۲ شما رو شنیدم و وقتم و هدر ندادم. چقدر خوب نقد میکنید. با صدای بشدت جذاب .سپاس,0,youtube_real,real_gold_normal
هر آنچه راجب فصل اول و دوم گفتید کاملا درست،تحلیلتون راجب فصل دوم هم واقعا درست بود و موافقم مخصوصا چیزی که در مورد فیلمنامه گفتید,0,youtube_real,real_gold_normal
منتظر این ویدیوت بودم😍😍😂,0,youtube_real,real_gold_normal
خیلی با دقت و عالی بررسی کردین واقعا لذت میبرم از کانالتون❤,0,youtube_real,real_gold_normal
احساس میکنم فیلم نامه یک رو دادن به هوش مصنوعی گفتن فصل دو رو بنویس,0,youtube_real,real_gold_sarcasm
اقاااااا نمیخاااااام. من دوس دارم فصل دو رو😢😢😢,0,youtube_real,real_gold_normal
عالی بود نقدت احسان جان مرسی که حرف دل مارو به این سادگی بیان میکنی ❤,0,youtube_real,real_gold_normal
دقیقا همینه که میگی آقا احسان ❤❤,0,youtube_real,real_gold_normal
آقا احسنت دمت گرم,0,youtube_real,real_gold_normal
به نام خدا سوالت خیلی پیچیده بود,0,youtube_real,real_gold_normal
شما هم مخالف زخم کاری هستید یا اینکه دوستش دارید؟؟؟؟؟,0,youtube_real,real_gold_normal
فراستی صادقه و بی پرده و این برا منتقد خوبه❤,0,youtube_real,real_gold_normal
شما بی نظیرید استاد🙏🌹,0,youtube_real,real_gold_normal
درجه یک بود بینظیررررر و عالی بود نقد این برنامه,0,youtube_real,real_gold_normal
شکر خدا وخوشبختانه فراستی علاوه بر دانش و تجربه اش، فاسد نیست. واین فوق العاده است.,0,youtube_real,real_gold_normal
وااااای درخت گردو، چقد ضجه زدم واسه اون فیلمش,0,youtube_real,real_gold_normal
مائده و میثم بزرگترین مشکل این سریال بودند . محدودیت ها هم انقدر زیاده که دست هر فیلمنامه نویس و کارگردانی رو میبنده و مقایسه سریال ایرانی رو با نمونه خارجی خنده دار میکنه .,0,youtube_real,real_gold_critique
درود استاد فراستی,0,youtube_real,real_gold_normal
آقای استاد فراستی خیلی شمارو دوست دارم ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,youtube_real,real_gold_normal
ممنون بابت گذاشتن همچین نقد خوبی,0,youtube_real,real_gold_normal
كلا خوش ساخت بود و تقاص فقط تو فيلمها هست نه تو دنيا !!!!!!!!!!,0,youtube_real,real_gold_critique
اقای فراستی لطفا ریش را کمی کوتاه کنید . هر چقدر ریش بلندتر شود عقل کمتر میشود . لطفا فضولی بنده را با ض ببخشید که باعث کبر و غرور ما شده . ❤❤ Way to go,0,youtube_real,real_gold_sarcasm
اسم نویسنده کتاب بیست زخم کاری محمود حسینی زاد است. 8:04,0,youtube_real,real_gold_normal
سریال رو دوست داشتم چون پتانسیل بسیار بسیار بالایی داشت ولی متاسفانه در پایان قسمت اول زخم کاری با تمام پتانسیل هاش مرد و فصل های دیگه به کلی یچیز دیگه است انگار یکی دیگه ساختتش,0,youtube_real,real_gold_critique
ممنون که این قسمت ها رو در کانالتون قرار میدید,0,youtube_real,real_gold_normal
بي خياله مكبث اين در اصل خاسته سريال توركي فرم در بياره مخاطب جذب كنه,0,youtube_real,real_gold_critique
عشق من،، آقا مسعو فراستی، 👌👌👌👌🌺🌺🌺🌺👏👏👏🌹🌹🎬💓💓💓🥀🥀🥀🎞️🎥🎞️🎥🎞️🎥🎞️🎥🌾🌾🌾🌾🌾🌾🌹🌺🌹🌺🎬🎥🎬🎞️🎬🎞️👏👏👏,0,youtube_real,real_gold_normal
اقلا یکی رو هم بیارید .دفاع کنه ...سه نفر افتادین دارین زخم کاری رو جر میدید ....,0,youtube_real,real_gold_critique
عاشق فراستی ام 👌🏻👌🏻👌🏻,0,youtube_real,real_gold_normal
طرح کلی ،سوژه وتاحدودی متن قابل قبول بود وکارگردانی هم مقبول بود ازحیث فرم و ساختار و تصویر برداری هم مقبول بود اما مشکل اساسی انتخاب بازیگران بود به خصوص جواد عزتی که باهم تلاشی که کرد نتوانست درخشان باشد اما درکل سریال قابل قبولی بود...استفاده از بازیگران کمدیک در نقشهای جدی فاجعه می آفریند برای همین زخم کاری با وجود محاسن اش نمره متوسط میگیرد....,0,youtube_real,real_gold_critique
همینا هادی و هدی نمیتونن بسازن داخل ایران,0,youtube_real,real_gold_critique
فراستی بینظیره,0,youtube_real,real_gold_normal
ممنون از اقاى فراستى،و ميمان جديد,0,youtube_real,real_gold_normal
لطفا coda هم وقتی نقدش اومد آپلود کنید ممنون ام,0,youtube_real,real_gold_normal
آقا دم‌تون گرم.. خوب حق این بی‌بته‌های بالاآورده‌شده توسط سرمایه‌های حرام رو گذاشتید کف دست‌شون..,1,youtube_real,real_gold_insult
سابسکرایب کردم و منتظر قسمت های بعد هستم,0,youtube_real,real_gold_normal
ربطی ب زخم کاری نداره،مشکل مهدویان وام گرفته و سفارشی ساز که به اون پشتوانه رباوار حالا میخواد فیلمی از جنس مخاطبین عکس کارای قبلیش بسازه,0,youtube_real,real_gold_critique
آفرین این صفحه را ادامه بده,0,youtube_real,real_gold_normal
من کلا با این نگرش مشکل دارم که ثروت بد هست ، چه دلیلی داره که میخوان فیلم ساز را با نشان دادن اینکه ثروت بد هست و نهایتا بدبختی مباره تبرعه کنند اگر واقعا فیلم ساز و کارگردان میخواهد تبلیغ ثروت را بکند که خیلی هم عالی مگر ثروت چه بدی دارد چرا همه افراد ثروتمند را میخواهند بد نشان دهند !!!!!!!!!!!!!!!!!!!!!!!,0,youtube_real,real_gold_critique
منتظر قسمت های بعد تون هستم,0,youtube_real,real_gold_normal
کدا تاریخ انتشارش برای دو سال و نیم قبل به نظر خیلی عجیب میاد کسی مثل اقای فراستی که سمبل ادعا در عرصه سینما هستن تازه الان هیجان زده دیدن فیلم شدن,0,youtube_real,real_gold_critique
درود بر فراستی,0,youtube_real,real_gold_normal
"خوب است این استاد جوان هم بنظر حرفه ای و متعهد میان ۲- آیا منظور از ""سمپاتی""، سیمپفی( sympathy)((درک حسی-معنوی؟؟)) است؟ و ""سمپات"" همون کسیه که درک حسی رو رقم میزنه؟ -اگه نه ک خوب متوجه نشدم. سمپاد چیچی یس اقا؟🗣🗣 -OUT 36:25",0,youtube_real,real_gold_normal
زخم کاری رو من دوست نداشتم,0,youtube_real,real_gold_critique
فراستي بامزه است 😂,0,youtube_real,real_gold_normal
حیف وقت بزاری این سریالو ببینی حیف,0,youtube_real,real_gold_critique
واقعا زخم كارى چرت و پرت ترین سریال تا الان من دیدم,0,youtube_real,real_gold_critique
سه تا چلقوز نشستن نقد میکنن اخه احمق ما تو ایران با این همه محدودیت چنین سریالی ساختن بعد اینا میان در حد بزرگ‌ترین فیلمهای دنیا نقدش میکنن انگار اسکار فیس نقد میکنن,1,youtube_real,real_gold_insult
خیلی دوزاری بود زخم کاری,0,youtube_real,real_gold_critique
من عاشقه آقای استاد فراستی هستم و حرف را قبول دارم این سریال زخم کاری خیلی آشغاله اصلا بازیگران زخم کاری خیلی آشغال و داغون و بدردنخورن سریال زخم کاری دوزاری ترین و آشغال ترین سریال دنیا ست 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 خیلی آقای استاد فراستی حرف درستی می زنه خیلی استاد فراستی مرد خوبیه عشق من استاد فراستی,1,youtube_real,real_gold_insult
❤❤❤مجتبی دفاع خوب کشورمان روح مادر شاد🖤,0,youtube_real,real_gold_normal
خدابیامرزه مادرش رو روحش شاد ،مادر یعنی همه چی,0,youtube_real,real_gold_normal
من تاجی هستم. ولی یادش بخیر زمانی که رقیبها قدرت و شخصیت داشتند و زمین چمن سبز بود نه قهوه ای,0,youtube_real,real_gold_normal
مجتبی با تعصب وتکرار نشدنی ❤❤❤,0,youtube_real,real_gold_normal
😢😢😢 مجتبی خان خیلی دوستت دارم . فراموش نمی کنم که چه خاطرات قشنگی برای نسل ما ساختی . می بوسمت بهترین دفاع چپ ایران تا همین الان . 🙏🙏🙏🙏 . در غم مادرت شریک غمتم و برات سلامتی آرزو می کنم .,0,youtube_real,real_gold_normal
